2022-09-29 14:55:57.042 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-29 14:55:58.675 [main] INFO  com.example.dechuan.YgWeighbridgeApplicationTests - Started YgWeighbridgeApplicationTests in 9.691 seconds (JVM running for 11.606)
2022-09-29 16:03:49.750 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:05:12.374 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:05:48.407 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:06:28.027 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:07:57.489 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:09:27.320 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:11:01.756 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
2022-09-29 16:22:27.285 [main] INFO  com.example.dechuan.utils.ImageRemarkUtil - <------------ 图片完成添加水印文字 -------->
